web_scraper_order,web_scraper_start_url,type,prix,adresse,image
"1766587952-131","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_991150_uploaded_image1_1569498881.69.png"
"1766587952-132","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures garçons","3 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_989602_uploaded_image1_1569455878.5.png"
"1766587952-133","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures filles","3 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_989597_uploaded_image1_1569455797.26.png"
"1766587952-134","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures petite fille","3 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_989571_uploaded_image1_1569455169.87.png"
"1766587952-135","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures petit  garçon","2 500CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_989555_uploaded_image1_1569454732.88.png"
"1766587952-136","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures originales","7 000CFA","Patte d'Oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_971817_uploaded_image1_1569079950.62.png"
"1766587952-137","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","7 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_971814_uploaded_image1_1569079860.47.png"
"1766587952-138","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures de qualité","20 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_963710_uploaded_image1_1568898631.18.png"
"1766587952-139","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_961311_uploaded_image1_1568849341.17.png"
"1766587952-140","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures et sacs - enfants","15 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_947507_uploaded_image1_1568567749.69.png"
"1766587952-141","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Baskets Lacoste - enfant","15 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_919329_uploaded_image1_1567854794.2.png"
"1766587952-142","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","10 000CFA","Sénégal","https://images.coinafrique.com/thumb_919324_uploaded_image1_1567854655.1.png"
"1766587952-143","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfants Zara","7 000CFA","Sénégal","https://images.coinafrique.com/thumb_905654_uploaded_image1_1567532748.81.png"
"1766587952-144","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905461_uploaded_image1_1567528992.85.png"
"1766587952-145","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905455_uploaded_image1_1567528936.77.png"
"1766587952-146","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905452_uploaded_image1_1567528876.26.png"
"1766587952-147","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905450_uploaded_image1_1567528833.56.png"
"1766587952-148","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905446_uploaded_image1_1567528767.16.png"
"1766587952-149","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905442_uploaded_image1_1567528724.67.png"
"1766587952-150","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905439_uploaded_image1_1567528632.43.png"
"1766587952-151","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905437_uploaded_image1_1567528599.94.png"
"1766587952-152","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures pour enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905432_uploaded_image1_1567528544.51.png"
"1766587952-153","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905430_uploaded_image1_1567528509.05.png"
"1766587952-154","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures pour enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905429_uploaded_image1_1567528425.06.png"
"1766587952-155","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905424_uploaded_image1_1567528377.1.png"
"1766587952-156","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905422_uploaded_image1_1567528291.23.png"
"1766587952-157","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures   enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905416_uploaded_image1_1567528250.24.png"
"1766587956-158","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472298_uploaded_image1_1595468772.jpg"
"1766587956-159","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472283_uploaded_image1_1595468382.jpg"
"1766587956-160","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2460623_uploaded_image1_1595239531.jpg"
"1766587956-161","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2460595_uploaded_image1_1595239204.jpg"
"1766587956-162","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2456502_uploaded_image1_1595118562.jpg"
"1766587956-163","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2452832_uploaded_image1_1595021290.jpg"
"1766587956-164","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2447627_uploaded_image1_1594918005.jpg"
"1766587956-165","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2444887_uploaded_image1_1594863625.jpg"
"1766587956-166","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","4 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2444525_uploaded_image1_1594854180.jpg"
"1766587956-167","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","6 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2443725_uploaded_image1_1594838891.jpg"
"1766587956-168","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","5 500CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2443709_uploaded_image1_1594838430.jpg"
"1766587956-169","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2443671_uploaded_image1_1594837680.jpg"
"1766587956-170","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2443093_uploaded_image1_1594828501.jpg"
"1766587956-171","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures pour filles","12 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2439527_uploaded_image1_1594751426.jpg"
"1766587956-172","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures Enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2431711_uploaded_image1_1594596062.jpg"
"1766587956-173","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures Enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2431710_uploaded_image1_1594596033.jpg"
"1766587956-174","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures Enfants","4 500CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2430991_uploaded_image1_1594579037.35.jpeg"
"1766587956-175","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2430002_uploaded_image1_1594558582.jpg"
"1766587956-176","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2428992_uploaded_image1_1594520466.jpg"
"1766587956-177","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures Enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428826_uploaded_image1_1594515028.jpg"
"1766587956-178","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428822_uploaded_image1_1594514978.jpg"
"1766587956-179","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures Enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2428820_uploaded_image1_1594514951.jpg"
"1766587956-180","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2425191_uploaded_image1_1594428152.jpg"
"1766587956-181","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420883_uploaded_image2_1594336964.jpeg"
"1766587956-182","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","2 200CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420872_uploaded_image1_1594336760.jpg"
"1766587956-183","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures bébé fille o-1 mois","3 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2415033_uploaded_image1_1594235186.jpg"
"1766587956-184","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2413078_uploaded_image1_1594213991.jpg"
"1766587956-185","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2410519_uploaded_image1_1594168798.jpg"
"1766587956-186","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2406863_uploaded_image1_1594125288.jpg"
"1766587956-187","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2406856_uploaded_image1_1594125233.jpg"
"1766587956-188","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2406756_uploaded_image1_1594124181.jpg"
"1766587956-189","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394786_uploaded_image1_1593908865.jpg"
"1766587956-190","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394785_uploaded_image1_1593908839.jpg"
"1766587956-191","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures Enfants","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394784_uploaded_image1_1593908812.jpg"
"1766587956-192","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures Enfants","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394779_uploaded_image1_1593908787.jpg"
"1766587956-193","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures talons / enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2387260_uploaded_image1_1593777158.jpg"
"1766587956-194","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2387223_uploaded_image1_1593776935.jpg"
"1766587956-195","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2386398_uploaded_image1_1593767956.jpg"
"1766587956-196","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2384995_uploaded_image1_1593740881.jpg"
"1766587956-197","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2384989_uploaded_image1_1593740679.jpg"
"1766587956-198","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2374657_uploaded_image1_1593591600.jpg"
"1766587956-199","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2373859_uploaded_image1_1593565219.jpg"
"1766587956-200","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372034_uploaded_image1_1593536794.jpg"
"1766587956-201","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures bébé","2 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2370678_uploaded_image1_1593519909.jpg"
"1766587956-202","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2368631_uploaded_image1_1593480923.jpg"
"1766587956-203","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2368597_uploaded_image1_1593479349.jpg"
"1766587956-204","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2368592_uploaded_image1_1593479154.jpg"
"1766587956-205","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2362995_uploaded_image1_1593391755.jpg"
"1766587956-206","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358530_uploaded_image1_1593308116.jpg"
"1766587956-207","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358522_uploaded_image1_1593307426.jpg"
"1766587956-208","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2355164_uploaded_image1_1593254062.jpg"
"1766587956-209","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures bébé","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2355154_uploaded_image1_1593253972.jpg"
"1766587956-210","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2353584_uploaded_image1_1593215803.jpg"
"1766587956-211","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2347318_uploaded_image1_1593121877.jpg"
"1766587956-212","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2342498_uploaded_image1_1593045989.jpg"
"1766587956-213","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2338432_uploaded_image1_1592996353.jpg"
"1766587956-214","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2338242_uploaded_image1_1592994800.jpg"
"1766587956-215","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2325327_uploaded_image1_1592813494.35.jpeg"
"1766587956-216","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussettes enfants 0 à 12 ans","2 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2309761_uploaded_image1_1592519361.jpg"
"1766587956-217","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2309224_uploaded_image1_1592511424.09.jpeg"
"1766587956-218","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Bottes de pluie","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2306870_uploaded_image1_1592485025.jpg"
"1766587956-219","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2267587_uploaded_image1_1591883524.jpg"
"1766587956-220","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures  enfant","8 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2232916_uploaded_image1_1591360785.0.jpeg"
"1766587956-221","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","8 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2232803_uploaded_image1_1591359499.1.jpeg"
"1766587956-222","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","8 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2232790_uploaded_image1_1591359369.97.jpeg"
"1766587956-223","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Claquettes enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2226824_uploaded_image1_1591274411.jpg"
"1766587956-224","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2226808_uploaded_image1_1591274323.jpg"
"1766587956-225","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Mocassins enfant","3 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2215961_uploaded_image1_1591114475.jpg"
"1766587956-226","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures pour enfant","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2194875_uploaded_image1_1590773724.jpg"
"1766587956-227","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures pour bébé","1 500CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2183732_uploaded_image1_1590617703.jpg"
"1766587956-228","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2159342_uploaded_image1_1590187020.jpg"
"1766587956-229","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155033_uploaded_image1_1590126435.jpg"
"1766587956-230","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Claquettes enfants","3 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2141792_uploaded_image1_1589925335.jpg"
"1766587956-231","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2136742_uploaded_image1_1589868433.jpg"
"1766587956-232","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2132107_uploaded_image1_1589794495.jpg"
"1766587956-233","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2107561_uploaded_image1_1589392060.jpg"
"1766587956-234","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2089890_uploaded_image1_1589126792.jpg"
"1766587956-235","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","1 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg"
"1766587956-236","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Mocassins enfant","8 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2076365_uploaded_image1_1588895603.jpg"
"1766587956-237","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures /  garçon","8 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2076146_uploaded_image1_1588892627.jpg"
"1766587956-238","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg"
"1766587956-239","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065082_uploaded_image1_1588754439.jpg"
"1766587956-240","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065078_uploaded_image1_1588754407.jpg"
"1766587956-241","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2063105_uploaded_image1_1588710562.jpg"
"1766587960-242","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures pour enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2924609_uploaded_image1_1612202719.jpg"
"1766587960-243","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Baskets fille","1 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2905159_uploaded_image1_1611266722.jpg"
"1766587960-244","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures enfants","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2896647_uploaded_image1_1610917261.jpg"
"1766587960-245","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures enfant","25 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2883679_uploaded_image1_1610381004.jpg"
"1766587960-246","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures enfant","25 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2883672_uploaded_image1_1610380885.jpg"
"1766587960-247","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2867107_uploaded_image1_1609753243.jpg"
"1766587960-248","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2862808_uploaded_image1_1609520465.jpg"
"1766587960-249","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures enfant","2 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2847269_uploaded_image1_1608653733.jpg"
"1766587960-250","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Baskets Nike pour enfants","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2837971_uploaded_image1_1608232681.jpg"
"1766587960-251","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures garçons","10 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2831294_uploaded_image1_1607984493.jpg"
"1766587960-252","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures pour enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2830947_uploaded_image1_1607971324.jpg"
"1766587960-253","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussure enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2822660_uploaded_image1_1607610140.jpg"
"1766587960-254","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Baskets Puma - Adidas","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg"
"1766587960-255","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures friperie - enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812381_uploaded_image1_1607243451.jpg"
"1766587960-256","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Chaussures friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812377_uploaded_image1_1607243252.jpg"
"1766587960-257","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","Baskets Nike","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2810613_uploaded_image1_1607160786.jpg"
